x,y,z
1236.024534,-865.3468077,4000
1245.022763,-855.9540837,4000
1253.932506,-846.5004009,4000
1262.753127,-836.9864326,4000
1271.483999,-827.4128564,4000
1280.124499,-817.780354,4000
1288.674013,-808.0896113,4000
1297.131931,-798.3413184,4000
1305.497651,-788.5361695,4000
1313.770578,-778.6748629,4000
1321.950121,-768.7581008,4000
1330.035699,-758.7865893,4000
1338.026736,-748.7610386,4000
1345.922662,-738.6821626,4000
1353.722914,-728.5506789,4000
1361.426939,-718.3673091,4000
1369.034185,-708.1327784,4000
1376.544112,-697.8478155,4000
1383.956185,-687.5131528,4000
1391.269876,-677.1295262,4000
1398.484663,-666.6976752,4000
1405.600033,-656.2183427,4000
1412.615479,-645.6922747,4000
1419.5305,-635.120221,4000
1426.344605,-624.5029342,4000
1433.057307,-613.8411706,4000
1439.668129,-603.1356892,4000
1446.1766,-592.3872524,4000
1452.582255,-581.5966255,4000
1458.884638,-570.7645771,4000
1465.083301,-559.8918783,4000
1471.1778,-548.9793034,4000
1477.167703,-538.0276295,4000
1483.052582,-527.0376364,4000
1488.832018,-516.0101068,4000
1494.505599,-504.9458257,4000
1500.07292,-493.8455812,4000
1505.533585,-482.7101635,4000
1510.887204,-471.5403657,4000
1516.133396,-460.3369831,4000
1521.271786,-449.1008134,4000
1526.302009,-437.8326568,4000
1531.223706,-426.5333156,4000
1536.036526,-415.2035944,4000
1540.740125,-403.8442999,4000
1545.334168,-392.456241,4000
1549.818329,-381.0402286,4000
1554.192286,-369.5970756,4000
1558.455728,-358.1275968,4000
1562.608351,-346.6326088,4000
1566.649858,-335.1129303,4000
1570.579962,-323.5693814,4000
1574.398381,-312.0027841,4000
1578.104845,-300.413962,4000
1581.699086,-288.8037403,4000
1585.180851,-277.1729457,4000
1588.549889,-265.5224064,4000
1591.805961,-253.8529518,4000
1594.948834,-242.1654131,4000
1597.978283,-230.4606222,4000
1600.894092,-218.7394127,4000
1603.696054,-207.0026192,4000
1606.383967,-195.2510774,4000
1608.95764,-183.485624,4000
1611.416889,-171.7070967,4000
1613.761539,-159.9163343,4000
1615.99142,-148.1141762,4000
1618.106375,-136.3014628,4000
1620.106251,-124.4790353,4000
1621.990906,-112.6477353,4000
1623.760205,-100.8084054,4000
1625.414021,-88.96188852,4000
1626.952235,-77.10902813,4000
1628.374737,-65.25066819,4000
1629.681426,-53.38765306,4000
1630.872207,-41.52082739,4000
1631.946995,-29.65103613,4000
1632.905713,-17.77912442,4000
1633.748291,-5.905937566,4000
1634.474669,5.967679053,4000
1635.084795,17.84088002,4000
1635.578623,29.71281995,4000
1635.956118,41.58265355,4000
1636.217253,53.44953568,4000
1636.362007,65.31262141,4000
1636.39037,77.17106609,4000
1636.30234,89.02402538,4000
1636.09792,100.8706554,4000
1635.777126,112.7101126,4000
1635.339978,124.541554,4000
1634.786508,136.3641373,4000
1634.116754,148.1770206,4000
1633.330762,159.979363,4000
1632.428588,171.770324,4000
1631.410295,183.5490642,4000
1630.275954,195.314745,4000
1629.025646,207.0665287,4000
1627.659459,218.8035784,4000
1626.177488,230.5250587,4000
1624.579839,242.2301348,4000
1622.866625,253.9179735,4000
1621.037965,265.5877426,4000
1619.09399,277.2386112,4000
1617.034838,288.8697498,4000
1614.860653,300.4803303,4000
1612.571589,312.0695261,4000
1610.167809,323.636512,4000
1607.649483,335.1804645,4000
1605.016788,346.7005616,4000
1602.269913,358.1959833,4000
1599.40905,369.6659111,4000
1596.434403,381.1095282,4000
1593.346182,392.5260201,4000
1590.144607,403.9145739,4000
1586.829904,415.2743787,4000
1583.402308,426.6046258,4000
1579.862063,437.9045086,4000
1576.209418,449.1732224,4000
1572.444635,460.4099651,4000
1568.567978,471.6139366,4000
1564.579724,482.7843393,4000
1560.480155,493.9203778,4000
1556.269561,505.0212594,4000
1551.948243,516.0861937,4000
1547.516506,527.114393,4000
1542.974664,538.1050721,4000
1538.323041,549.0574485,4000
1533.561966,559.9707425,4000
1528.691777,570.8441771,4000
1523.712819,581.6769782,4000
1518.625447,592.4683746,4000
1513.43002,603.217598,4000
1508.126909,613.9238832,4000
1502.716489,624.5864678,4000
1497.199145,635.2045928,4000
1491.575267,645.7775023,4000
1485.845257,656.3044436,4000
1480.009519,666.7846671,4000
1474.068469,677.2174269,4000
1468.022529,687.6019801,4000
1461.872128,697.9375875,4000
1455.617702,708.2235132,4000
1449.259696,718.4590251,4000
1442.798561,728.6433943,4000
1436.234756,738.7758958,4000
1429.568747,748.8558084,4000
1422.801008,758.8824144,4000
1415.93202,768.855,4000
1408.96227,778.7728552,4000
1401.892253,788.635274,4000
1394.722471,798.4415543,4000
1387.453435,808.190998,4000
1380.085659,817.882911,4000
1372.619668,827.5166032,4000
1365.055992,837.091389,4000
1357.395168,846.6065867,4000
1349.637741,856.0615189,4000
1341.784261,865.4555125,4000
1333.835286,874.7878988,4000
1325.791382,884.0580134,4000
1317.653119,893.2651963,4000
1309.421077,902.4087922,4000
1301.095839,911.4881501,4000
1292.677997,920.5026236,4000
1284.16815,929.4515711,4000
1275.566903,938.3343555,4000
1266.874865,947.1503444,4000
1258.092655,955.8989103,4000
1249.220897,964.5794303,4000
1240.260222,973.1912866,4000
1231.211265,981.733866,4000
1222.074671,990.2065606,4000
1212.851088,998.608767,4000
1203.541172,1006.939887,4000
1194.145584,1015.199328,4000
1184.664993,1023.386502,4000
1175.100071,1031.500826,4000
1165.451499,1039.541722,4000
1155.719962,1047.508618,4000
1145.906152,1055.400947,4000
1136.010767,1063.218147,4000
1126.034509,1070.959661,4000
1115.978089,1078.624939,4000
1105.842219,1086.213435,4000
1095.627622,1093.724608,4000
1085.335022,1101.157925,4000
1074.965152,1108.512855,4000
1064.518748,1115.788876,4000
1053.996553,1122.985469,4000
1043.399315,1130.102122,4000
1032.727787,1137.138328,4000
1021.982728,1144.093587,4000
1011.164901,1150.967404,4000
1000.275076,1157.75929,4000
989.3140256,1164.46876,4000
978.2825301,1171.095337,4000
967.1813732,1177.63855,4000
956.0113441,1184.097932,4000
944.7732369,1190.473025,4000
933.4678503,1196.763374,4000
922.0959881,1202.968531,4000
910.6584586,1209.088055,4000
899.1560749,1215.121511,4000
887.5896547,1221.068468,4000
875.9600202,1226.928504,4000
864.2679981,1232.701201,4000
852.5144197,1238.386149,4000
840.7001205,1243.982942,4000
828.8259404,1249.491183,4000
816.8927235,1254.91048,4000
804.9013183,1260.240446,4000
792.8525772,1265.480702,4000
780.7473568,1270.630876,4000
768.5865177,1275.690601,4000
756.3709245,1280.659516,4000
744.1014456,1285.537268,4000
731.7789535,1290.32351,4000
719.404324,1295.017902,4000
706.9784371,1299.620108,4000
694.5021762,1304.129802,4000
681.9764284,1308.546662,4000
669.4020841,1312.870375,4000
656.7800375,1317.100632,4000
644.1111859,1321.237132,4000
631.39643,1325.279581,4000
618.636674,1329.227692,4000
605.8328251,1333.081183,4000
592.9857935,1336.83978,4000
580.0964929,1340.503216,4000
567.1658396,1344.071229,4000
554.194753,1347.543566,4000
541.1841554,1350.91998,4000
528.134972,1354.200231,4000
515.0481306,1357.384085,4000
501.9245618,1360.471315,4000
488.7651986,1363.461702,4000
475.5709768,1366.355033,4000
462.3428346,1369.151102,4000
449.0817126,1371.849711,4000
435.7885538,1374.450666,4000
422.4643033,1376.953784,4000
409.1099088,1379.358885,4000
395.7263197,1381.665799,4000
382.3144878,1383.874362,4000
368.8753668,1385.984416,4000
355.4099123,1387.995812,4000
341.9190819,1389.908406,4000
328.4038349,1391.722062,4000
314.8651324,1393.436651,4000
301.3039372,1395.052052,4000
287.7212136,1396.568149,4000
274.1179275,1397.984834,4000
260.4950463,1399.302007,4000
246.8535387,1400.519573,4000
233.194375,1401.637447,4000
219.5185263,1402.655549,4000
205.8269653,1403.573807,4000
192.1206656,1404.392154,4000
178.400602,1405.110534,4000
164.6677502,1405.728894,4000
150.9230868,1406.247192,4000
137.1675893,1406.665389,4000
123.402236,1406.983458,4000
109.6280057,1407.201374,4000
95.84587807,1407.319122,4000
82.05683331,1407.336695,4000
68.26185204,1407.25409,4000
54.46191536,1407.071315,4000
40.6580047,1406.788382,4000
26.8511018,1406.40531,4000
13.0421886,1405.922129,4000
-0.767752804,1405.338871,4000
-14.57774023,1404.65558,4000
-28.38679149,1403.872302,4000
-42.19392446,1402.989095,4000
-55.99815716,1402.006021,4000
-69.7985078,1400.92315,4000
-83.59399484,1399.740559,4000
-97.38363712,1398.458333,4000
-111.1664539,1397.076563,4000
-124.9414648,1395.595347,4000
-138.7076901,1394.014792,4000
-152.4641508,1392.335008,4000
-166.2098683,1390.556117,4000
-179.9438651,1388.678245,4000
-193.6651642,1386.701525,4000
-207.3727897,1384.626099,4000
-221.0657667,1382.452113,4000
-234.7431212,1380.179724,4000
-248.4038803,1377.809093,4000
-262.0470725,1375.340388,4000
-275.6717272,1372.773785,4000
-289.2768754,1370.109468,4000
-302.8615494,1367.347626,4000
-316.4247828,1364.488455,4000
-329.965611,1361.532159,4000
-343.4830708,1358.478949,4000
-356.9762007,1355.329042,4000
-370.4440408,1352.082663,4000
-383.8856332,1348.740042,4000
-397.3000218,1345.301417,4000
-410.6862524,1341.767034,4000
-424.0433728,1338.137144,4000
-437.3704328,1334.412005,4000
-450.6664845,1330.591883,4000
-463.9305821,1326.677049,4000
-477.1617819,1322.667783,4000
-490.3591429,1318.56437,4000
-503.5217262,1314.367102,4000
-516.6485955,1310.076277,4000
-529.7388171,1305.692202,4000
-542.7914596,1301.215188,4000
-555.8055947,1296.645554,4000
-568.7802964,1291.983626,4000
-581.7146419,1287.229735,4000
-594.607711,1282.38422,4000
-607.4585865,1277.447426,4000
-620.2663542,1272.419704,4000
-633.030103,1267.301412,4000
-645.7489248,1262.092915,4000
-658.4219149,1256.794583,4000
-671.0481717,1251.406793,4000
-683.6267969,1245.92993,4000
-696.1568958,1240.364383,4000
-708.6375767,1234.710548,4000
-721.0679519,1228.968828,4000
-733.4471371,1223.139631,4000
-745.7742515,1217.223372,4000
-758.0484181,1211.220474,4000
-770.2687637,1205.131362,4000
-782.4344189,1198.95647,4000
-794.5445182,1192.696239,4000
-806.5981999,1186.351113,4000
-818.5946066,1179.921544,4000
-830.5328846,1173.407991,4000
-842.4121847,1166.810916,4000
-854.2316616,1160.13079,4000
-865.9904744,1153.368087,4000
-877.6877866,1146.523289,4000
-889.3227657,1139.596884,4000
-900.8945841,1132.589365,4000
-912.4024183,1125.50123,4000
-923.8454497,1118.332984,4000
-935.2228639,1111.085137,4000
-946.5338515,1103.758205,4000
-957.7776077,1096.35271,4000
-968.9533324,1088.869179,4000
-980.0602305,1081.308144,4000
-991.0975117,1073.670144,4000
-1002.06439,1065.955723,4000
-1012.960087,1058.165429,4000
-1023.783825,1050.299817,4000
-1034.534835,1042.359447,4000
-1045.212352,1034.344885,4000
-1055.815616,1026.2567,4000
-1066.343873,1018.095468,4000
-1076.796373,1009.861771,4000
-1087.172373,1001.556194,4000
-1097.471134,993.1793294,4000
-1107.691923,984.7317723,4000
-1117.834013,976.2141244,4000
-1127.896683,967.6269919,4000
-1137.879216,958.9709862,4000
-1147.780902,950.2467233,4000
-1157.601036,941.4548242,4000
-1167.338919,932.5959148,4000
-1176.993859,923.6706256,4000
-1186.565168,914.6795919,4000
-1196.052165,905.6234536,4000
-1205.454175,896.5028554,4000
-1214.770529,887.3184465,4000
-1224.000563,878.0708805,4000
-1233.143621,868.7608158,4000
-1242.199053,859.3889149,4000
-1251.166213,849.955845,4000
-1260.044463,840.4622774,4000
-1268.833172,830.9088879,4000
-1277.531713,821.2963564,4000
-1286.139469,811.6253673,4000
-1294.655826,801.8966087,4000
-1303.080177,792.1107732,4000
-1311.411924,782.2685572,4000
-1319.650474,772.3706614,4000
-1327.795239,762.4177901,4000
-1335.84564,752.4106518,4000
-1343.801105,742.3499588,4000
-1351.661066,732.2364271,4000
-1359.424964,722.0707766,4000
-1367.092247,711.8537308,4000
-1374.662369,701.5860169,4000
-1382.13479,691.2683656,4000
-1389.508979,680.9015114,4000
-1396.784411,670.4861921,4000
-1403.960568,660.023149,4000
-1411.03694,649.5131268,4000
-1418.013021,638.9568735,4000
-1424.888316,628.3551405,4000
-1431.662335,617.7086823,4000
-1438.334595,607.0182566,4000
-1444.904622,596.2846243,4000
-1451.371948,585.5085494,4000
-1457.736113,574.6907988,4000
-1463.996662,563.8321425,4000
-1470.153151,552.9333533,4000
-1476.205141,541.9952068,4000
-1482.152201,531.0184816,4000
-1487.993907,520.0039589,4000
-1493.729843,508.9524226,4000
-1499.359602,497.8646592,4000
-1504.882781,486.741458,4000
-1510.298988,475.5836105,4000
-1515.607837,464.3919108,4000
-1520.808949,453.1671556,4000
-1525.901954,441.9101436,4000
-1530.88649,430.621676,4000
-1535.762201,419.3025562,4000
-1540.52874,407.9535898,4000
-1545.185768,396.5755846,4000
-1549.732952,385.1693502,4000
-1554.169968,373.7356984,4000
-1558.496501,362.2754431,4000
-1562.712242,350.7893997,4000
-1566.816891,339.2783858,4000
-1570.810155,327.7432205,4000
-1574.691749,316.1847249,4000
-1578.461397,304.6037215,4000
-1582.118831,293.0010344,4000
-1585.663789,281.3774896,4000
-1589.096019,269.7339141,4000
-1592.415275,258.0711367,4000
-1595.621323,246.3899873,4000
-1598.713931,234.6912972,4000
-1601.692881,222.9758991,4000
-1604.55796,211.2446267,4000
-1607.308963,199.4983148,4000
-1609.945694,187.7377995,4000
-1612.467965,175.9639175,4000
-1614.875596,164.177507,4000
-1617.168415,152.3794067,4000
-1619.346258,140.5704561,4000
-1621.40897,128.7514957,4000
-1623.356404,116.9233666,4000
-1625.18842,105.0869106,4000
-1626.904887,93.24296997,4000
-1628.505683,81.39238762,4000
-1629.990694,69.5360069,4000
-1631.359812,57.67467158,4000
-1632.612941,45.80922575,4000
-1633.749989,33.94051382,4000
-1634.770877,22.06938043,4000
-1635.67553,10.19667038,4000
-1636.463883,-1.67677143,4000
-1637.135881,-13.55010003,4000
-1637.691473,-25.42247046,4000
-1638.130621,-37.29303785,4000
-1638.453293,-49.16095744,4000
-1638.659464,-61.02538467,4000
-1638.749119,-72.88547524,4000
-1638.722252,-84.74038513,4000
-1638.578864,-96.58927072,4000
-1638.318964,-108.4312888,4000
-1637.94257,-120.2655967,4000
-1637.449708,-132.0913522,4000
-1636.840413,-143.9077138,4000
-1636.114727,-155.7138406,4000
-1635.272702,-167.5088925,4000
-1634.314396,-179.2920301,4000
-1633.239877,-191.0624149,4000
-1632.04922,-202.8192093,4000
-1630.742511,-214.5615767,4000
-1629.319841,-226.2886814,4000
-1627.78131,-237.999689,4000
-1626.127028,-249.6937661,4000
-1624.357111,-261.3700806,4000
-1622.471684,-273.0278015,4000
-1620.470882,-284.6660993,4000
-1618.354845,-296.2841458,4000
-1616.123724,-307.8811143,4000
-1613.777677,-319.4561795,4000
-1611.316869,-331.0085177,4000
-1608.741475,-342.537307,4000
-1606.051678,-354.0417269,4000
-1603.247669,-365.5209587,4000
-1600.329645,-376.9741857,4000
-1597.297814,-388.4005928,4000
-1594.152391,-399.7993669,4000
-1590.893599,-411.169697,4000
-1587.521669,-422.5107739,4000
-1584.03684,-433.8217907,4000
-1580.43936,-445.1019424,4000
-1576.729483,-456.3504263,4000
-1572.907473,-467.5664422,4000
-1568.973601,-478.7491919,4000
-1564.928146,-489.8978796,4000
-1560.771395,-501.011712,4000
-1556.503643,-512.0898984,4000
-1552.125194,-523.1316503,4000
-1547.636357,-534.1361823,4000
-1543.037451,-545.1027111,4000
-1538.328803,-556.0304565,4000
-1533.510747,-566.9186409,4000
-1528.583625,-577.7664895,4000
-1523.547787,-588.5732305,4000
-1518.40359,-599.3380949,4000
-1513.1514,-610.0603167,4000
-1507.791588,-620.739133,4000
-1502.324537,-631.3737839,4000
-1496.750634,-641.9635128,4000
-1491.070275,-652.5075661,4000
-1485.283863,-663.0051936,4000
-1479.391809,-673.4556483,4000
-1473.394531,-683.8581867,4000
-1467.292456,-694.2120685,4000
-1461.086017,-704.5165571,4000
-1454.775654,-714.7709192,4000
-1448.361815,-724.9744253,4000
-1441.844957,-735.1263492,4000
-1435.225542,-745.2259688,4000
-1428.50404,-755.2725653,4000
-1421.680928,-765.265424,4000
-1414.756692,-775.2038338,4000
-1407.731823,-785.0870876,4000
-1400.606819,-794.9144822,4000
-1393.382188,-804.6853183,4000
-1386.058441,-814.3989007,4000
-1378.636101,-824.0545384,4000
-1371.115693,-833.6515443,4000
-1363.497751,-843.1892355,4000
-1355.782819,-852.6669335,4000
-1347.971442,-862.083964,4000
-1340.064176,-871.4396568,4000
-1332.061583,-880.7333464,4000
-1323.964232,-889.9643716,4000
-1315.772697,-899.1320754,4000
-1307.487561,-908.2358057,4000
-1299.109412,-917.2749148,4000
-1290.638845,-926.2487595,4000
-1282.076463,-935.1567013,4000
-1273.422873,-943.9981065,4000
-1264.678691,-952.772346,4000
-1255.844538,-961.4787955,4000
-1246.921041,-970.1168357,4000
-1237.908835,-978.6858519,4000
-1228.808559,-987.1852345,4000
-1219.620861,-995.6143788,4000
-1210.346393,-1003.972685,4000
-1200.985814,-1012.259559,4000
-1191.53979,-1020.47441,4000
-1182.008991,-1028.616654,4000
-1172.394096,-1036.685713,4000
-1162.695786,-1044.681012,4000
-1152.914751,-1052.601981,4000
-1143.051687,-1060.448058,4000
-1133.107294,-1068.218685,4000
-1123.082279,-1075.913308,4000
-1112.977354,-1083.53138,4000
-1102.793237,-1091.07236,4000
-1092.530652,-1098.53571,4000
-1082.190329,-1105.920899,4000
-1071.773002,-1113.227403,4000
-1061.279411,-1120.454702,4000
-1050.710302,-1127.60228,4000
-1040.066427,-1134.669631,4000
-1029.348542,-1141.656251,4000
-1018.557408,-1148.561642,4000
-1007.693792,-1155.385314,4000
-996.7584667,-1162.126782,4000
-985.752209,-1168.785566,4000
-974.6758011,-1175.361191,4000
-963.5300302,-1181.853191,4000
-952.3156884,-1188.261103,4000
-941.0335728,-1194.584471,4000
-929.6844853,-1200.822846,4000
-918.2692323,-1206.975785,4000
-906.7886253,-1213.042848,4000
-895.2434802,-1219.023605,4000
-883.6346175,-1224.91763,4000
-871.9628624,-1230.724504,4000
-860.2290444,-1236.443814,4000
-848.4339975,-1242.075153,4000
-836.5785601,-1247.618121,4000
-824.6635747,-1253.072322,4000
-812.6898883,-1258.43737,4000
-800.658352,-1263.712881,4000
-788.5698208,-1268.898483,4000
-776.425154,-1273.993804,4000
-764.2252149,-1278.998484,4000
-751.9708706,-1283.912165,4000
-739.6629921,-1288.734498,4000
-727.3024543,-1293.465142,4000
-714.8901358,-1298.103757,4000
-702.4269187,-1302.650016,4000
-689.9136891,-1307.103595,4000
-677.3513364,-1311.464176,4000
-664.7407535,-1315.73145,4000
-652.0828368,-1319.905113,4000
-639.3784861,-1323.984868,4000
-626.6286044,-1327.970425,4000
-613.834098,-1331.861501,4000
-600.9958764,-1335.657819,4000
-588.1148522,-1339.359109,4000
-575.1919411,-1342.965107,4000
-562.2280615,-1346.475557,4000
-549.2241352,-1349.89021,4000
-536.1810864,-1353.208823,4000
-523.0998423,-1356.431159,4000
-509.9813329,-1359.556989,4000
-496.8264906,-1362.586092,4000
-483.6362507,-1365.518252,4000
-470.4115507,-1368.353259,4000
-457.1533307,-1371.090914,4000
-443.8625333,-1373.73102,4000
-430.5401032,-1376.27339,4000
-417.1869876,-1378.717844,4000
-403.8041356,-1381.064208,4000
-390.3924987,-1383.312314,4000
-376.9530302,-1385.462003,4000
-363.4866856,-1387.513122,4000
-349.9944223,-1389.465526,4000
-336.4771992,-1391.319075,4000
-322.9359774,-1393.073638,4000
-309.3717196,-1394.729089,4000
-295.78539,-1396.285312,4000
-282.1779546,-1397.742196,4000
-268.5503806,-1399.099637,4000
-254.9036369,-1400.357538,4000
-241.2386936,-1401.515811,4000
-227.5565223,-1402.574372,4000
-213.8580956,-1403.533148,4000
-200.1443874,-1404.392069,4000
-186.4163726,-1405.151074,4000
-172.6750273,-1405.810111,4000
-158.9213282,-1406.369131,4000
-145.1562534,-1406.828096,4000
-131.3807812,-1407.186972,4000
-117.5958912,-1407.445735,4000
-103.8025634,-1407.604365,4000
-90.00177832,-1407.662853,4000
-76.19451722,-1407.621193,4000
-62.38176172,-1407.479389,4000
-48.56449386,-1407.237452,4000
-34.74369597,-1406.895397,4000
-20.92035068,-1406.453251,4000
-7.095440774,-1405.911043,4000
6.730050832,-1405.268814,4000
20.55514119,-1404.526609,4000
34.37884736,-1403.68448,4000
48.20018651,-1402.742489,4000
62.01817598,-1401.700701,4000
75.83183332,-1400.559191,4000
89.64017641,-1399.318041,4000
103.4422235,-1397.977339,4000
117.2369932,-1396.53718,4000
131.0235049,-1394.997667,4000
144.8007781,-1393.358909,4000
158.5678335,-1391.621024,4000
172.3236921,-1389.784134,4000
186.067376,-1387.848372,4000
199.7979078,-1385.813874,4000
213.5143115,-1383.680785,4000
227.2156116,-1381.449258,4000
240.9008341,-1379.119451,4000
254.5690058,-1376.69153,4000
268.219155,-1374.165668,4000
281.8503111,-1371.542045,4000
295.4615049,-1368.820847,4000
309.0517686,-1366.002268,4000
322.6201358,-1363.086509,4000
336.1656419,-1360.073777,4000
349.6873237,-1356.964286,4000
363.1842197,-1353.758259,4000
376.6553703,-1350.455924,4000
390.0998175,-1347.057514,4000
403.5166055,-1343.563272,4000
416.9047803,-1339.973448,4000
430.2633898,-1336.288296,4000
443.5914842,-1332.508078,4000
456.8881158,-1328.633064,4000
470.1523392,-1324.663529,4000
483.383211,-1320.599756,4000
496.5797907,-1316.442035,4000
509.7411397,-1312.19066,4000
522.8663222,-1307.845935,4000
535.9544049,-1303.408168,4000
549.0044572,-1298.877677,4000
562.0155511,-1294.254782,4000
574.9867614,-1289.539813,4000
587.9171657,-1284.733105,4000
600.8058446,-1279.835001,4000
613.6518815,-1274.845849,4000
626.454363,-1269.766004,4000
639.2123788,-1264.595828,4000
651.9250215,-1259.335688,4000
664.5913872,-1253.985959,4000
677.2105752,-1248.547021,4000
689.781688,-1243.019262,4000
702.3038319,-1237.403074,4000
714.7761162,-1231.698858,4000
727.1976541,-1225.90702,4000
739.5675623,-1220.02797,4000
751.884961,-1214.062129,4000
764.1489745,-1208.00992,4000
776.3587304,-1201.871773,4000
788.5133606,-1195.648127,4000
800.6120008,-1189.339422,4000
812.6537904,-1182.94611,4000
824.6378732,-1176.468643,4000
836.563397,-1169.907484,4000
848.4295136,-1163.263099,4000
860.2353791,-1156.53596,4000
871.9801541,-1149.726547,4000
883.6630033,-1142.835344,4000
895.2830958,-1135.862841,4000
906.8396052,-1128.809534,4000
918.3317097,-1121.675926,4000
929.7585919,-1114.462523,4000
941.1194393,-1107.169839,4000
952.4134439,-1099.798394,4000
963.6398024,-1092.34871,4000
974.7977165,-1084.821319,4000
985.8863926,-1077.216755,4000
996.9050421,-1069.535561,4000
1007.852881,-1061.778282,4000
1018.729132,-1053.945471,4000
1029.53302,-1046.037684,4000
1040.263777,-1038.055484,4000
1050.92064,-1029.99944,4000
1061.502851,-1021.870124,4000
1072.009658,-1013.668114,4000
1082.440313,-1005.393995,4000
1092.794074,-997.0483549,4000
1103.070205,-988.6317873,4000
1113.267975,-980.1448912,4000
1123.386659,-971.5882704,4000
1133.425537,-962.9625336,4000
1143.383895,-954.2682944,4000
1153.261025,-945.5061715,4000
1163.056224,-936.6767883,4000
1172.768795,-927.7807727,4000
1182.398048,-918.8187579,4000
1191.943298,-909.7913812,4000
1201.403865,-900.6992851,4000
1210.779078,-891.5431162,4000
1220.068268,-882.3235261,4000
1229.270776,-873.0411705,4000
1238.385946,-863.69671,4000
1247.413131,-854.2908092,4000
1256.351688,-844.8241372,4000
1265.200981,-835.2973677,4000
1273.960381,-825.7111783,4000
1282.629265,-816.0662509,4000
1291.207016,-806.3632718,4000
1299.693024,-796.6029312,4000
1308.086686,-786.7859235,4000
1316.387403,-776.9129469,4000
1324.594587,-766.984704,4000
1332.707652,-757.001901,4000
1340.726022,-746.965248,4000
1348.649126,-736.8754591,4000
1356.476402,-726.7332521,4000
1364.20729,-716.5393483,4000
1371.841243,-706.2944731,4000
1379.377716,-695.9993552,4000
1386.816174,-685.654727,4000
1394.156088,-675.2613244,4000
1401.396934,-664.8198867,4000
1408.538199,-654.3311568,4000
1415.579373,-643.7958807,4000
1422.519957,-633.2148079,4000
1429.359455,-622.5886911,4000
1436.097382,-611.9182863,4000
1442.733259,-601.2043524,4000
1449.266612,-590.4476517,4000
1455.696977,-579.6489492,4000
1462.023897,-568.8090133,4000
1468.246921,-557.9286149,4000
1474.365606,-547.0085281,4000
1480.379518,-536.0495297,4000
1486.288228,-525.0523992,4000
1492.091315,-514.0179189,4000
1497.788368,-502.9468738,4000
1503.378979,-491.8400514,4000
1508.862752,-480.6982417,4000
1514.239296,-469.5222374,4000
1519.508229,-458.3128333,4000
1524.669175,-447.0708269,4000
1529.721768,-435.7970179,4000
1534.665647,-424.4922082,4000
1539.500461,-413.1572019,4000
1544.225865,-401.7928054,4000
1548.841524,-390.399827,4000
1553.347108,-378.9790771,4000
1557.742298,-367.5313681,4000
1562.026779,-356.0575143,4000
1566.200247,-344.5583319,4000
1570.262405,-333.0346388,4000
1574.212964,-321.4872547,4000
1578.051642,-309.917001,4000
1581.778167,-298.3247007,4000
1585.392272,-286.7111784,4000
1588.8937,-275.0772601,4000
1592.282203,-263.4237734,4000
1595.557538,-251.7515472,4000
1598.719472,-240.0614117,4000
1601.767781,-228.3541985,4000
1604.702247,-216.6307403,4000
1607.522661,-204.8918709,4000
1610.228821,-193.1384254,4000
1612.820536,-181.3712397,4000
1615.297621,-169.5911509,4000
1617.659898,-157.7989969,4000
1619.9072,-145.9956164,4000
1622.039367,-134.1818489,4000
1624.056245,-122.3585348,4000
1625.957693,-110.526515,4000
1627.743573,-98.68663116,4000
1629.413759,-86.83972536,4000
1630.968131,-74.98664025,4000
1632.406579,-63.12821893,4000
1633.728999,-51.26530483,4000
1634.935298,-39.39874174,4000
1636.025389,-27.52937368,4000
1636.999193,-15.65804488,4000
1637.856643,-3.785599709,4000
1638.597675,8.087117402,4000
1639.222237,19.95926199,4000
1639.730284,31.82998964,4000
1640.12178,43.69845604,4000
1640.396696,55.56381704,4000
1640.555013,67.42522872,4000
1640.596717,79.28184743,4000
1640.521807,91.13282987,4000
1640.330287,102.9773332,4000
1640.02217,114.8145148,4000
1639.597478,126.643533,4000
1639.05624,138.4635464,4000
1638.398495,150.2737142,4000
1637.624288,162.0731965,4000
1636.733675,173.8611541,4000
1635.726717,185.6367486,4000
1634.603487,197.3991424,4000
1633.364064,209.1474991,4000
1632.008535,220.8809829,4000
1630.536997,232.5987595,4000
1628.949553,244.2999953,4000
1627.246316,255.9838583,4000
1625.427406,267.6495173,4000
1623.492953,279.2961428,4000
1621.443093,290.9229064,4000
1619.277972,302.5289812,4000
1616.997743,314.1135417,4000
1614.602568,325.6757641,4000
1612.092617,337.214826,4000
1609.468067,348.7299068,4000
1606.729105,360.2201876,4000
1603.875926,371.684851,4000
1600.908731,383.1230818,4000
1597.82773,394.5340665,4000
1594.633144,405.9169936,4000
1591.325197,417.2710534,4000
1587.904126,428.5954385,4000
1584.370172,439.8893435,4000
1580.723587,451.1519653,4000
1576.964629,462.3825028,4000
1573.093565,473.5801573,4000
1569.110671,484.7441325,4000
1565.016227,495.8736344,4000
1560.810526,506.9678716,4000
1556.493865,518.0260549,4000
1552.066552,529.0473981,4000
1547.5289,540.0311173,4000
1542.881232,550.9764313,4000
1538.123878,561.8825618,4000
1533.257174,572.7487332,4000
1528.281468,583.5741726,4000
1523.197112,594.3581103,4000
1518.004467,605.0997794,4000
1512.703902,615.7984159,4000
1507.295793,626.453259,4000
1501.780525,637.0635509,4000
1496.158488,647.6285372,4000
1490.430083,658.1474665,4000
